id,sender,subject,body,text,label,label_numeric
phishing-0433,helpdesk@password-confirmation.net,Your Payment Was Declined,"Dear Customer, Your package cannot be delivered until your address is confirmed. Unlock your account using the secure link: http://mailbox-validation.example/signin. This is your final security warning. Reference ID: PH-0433.","Your Payment Was Declined Dear Customer, Your package cannot be delivered until your address is confirmed. Unlock your account using the secure link: http://mailbox-validation.example/signin. This is your final security warning. Reference ID: PH-0433.",phishing,1
safe-0465,team@project.example,Your Order Has Been Shipped,"Hello, A new software update is available with performance improvements. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0465.","Your Order Has Been Shipped Hello, A new software update is available with performance improvements. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0465.",safe,0
phishing-0049,billing@payment-review-alert.com,Unusual Login Attempt Detected,"Dear Customer, You have been selected to receive a limited reward. Confirm your account information now: http://delivery-confirmation.example/update. This request will expire within 24 hours. Reference ID: PH-0049.","Unusual Login Attempt Detected Dear Customer, You have been selected to receive a limited reward. Confirm your account information now: http://delivery-confirmation.example/update. This request will expire within 24 hours. Reference ID: PH-0049.",phishing,1
phishing-0415,admin@secure-login-update.com,Immediate Action Required,"Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0415.","Immediate Action Required Dear Customer, Your account has temporarily been suspended. Validate your identity within 24 hours: http://payment-review.example/billing. This request will expire within 24 hours. Reference ID: PH-0415.",phishing,1
safe-0424,orders@shop.example,Monthly Subscription Receipt,"Hello, This message contains the agenda for our upcoming meeting. No action is required at this time. Sincerely, Customer Support. Message reference: SAFE-0424.","Monthly Subscription Receipt Hello, This message contains the agenda for our upcoming meeting. No action is required at this time. Sincerely, Customer Support. Message reference: SAFE-0424.",safe,0
safe-0094,support@trusted-service.example,Welcome to Our Newsletter,"Hello, This is a reminder about the scheduled team meeting. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0094.","Welcome to Our Newsletter Hello, This is a reminder about the scheduled team meeting. We appreciate your continued participation. Sincerely, Customer Support. Message reference: SAFE-0094.",safe,0
safe-0089,manager@company.example,Weekly Project Update,"Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Regards, Account Services. Message reference: SAFE-0089.","Weekly Project Update Hello, Your monthly statement is now available for review. The meeting will take place during normal business hours. Regards, Account Services. Message reference: SAFE-0089.",safe,0
safe-0143,support@trusted-service.example,Team Performance Summary,"Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Best regards, Project Management. Message reference: SAFE-0143.","Team Performance Summary Hello, Here is the latest update from our team. Your existing password and account settings remain unchanged. Best regards, Project Management. Message reference: SAFE-0143.",safe,0
phishing-0469,helpdesk@password-confirmation.net,Confirm Your Banking Information,"Dear Customer, An unauthorized login attempt was detected. Verify your password and OTP immediately: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0469.","Confirm Your Banking Information Dear Customer, An unauthorized login attempt was detected. Verify your password and OTP immediately: http://account-security-check.example/login. Act immediately to avoid interruption of service. Reference ID: PH-0469.",phishing,1
safe-0376,team@project.example,Reminder: Upcoming Team Meeting,"Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0376.","Reminder: Upcoming Team Meeting Hello, Thank you for subscribing to our newsletter. You may ignore this message if you have already completed the task. Regards, The Support Team. Message reference: SAFE-0376.",safe,0
safe-0059,updates@software.example,Employee Training Schedule,"Hello, Your order has been processed and shipped. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0059.","Employee Training Schedule Hello, Your order has been processed and shipped. You can review the information from your normal account dashboard. Thanks, The Community Team. Message reference: SAFE-0059.",safe,0
